File,prediction,class
frame_01674.jpg,"6-wheel truck, fire truck (6 wheel)",6
frame_01675.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_01676.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_01679.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_01687.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_01688.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_01690.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_01692.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_01694.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_01708.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_01711.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_01714.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_01725.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_01735.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_01736.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_01743.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_01745.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_01746.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_01749.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_01757.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_01759.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_01775.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_01776.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_01796.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_01806.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_01807.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_01808.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_01822.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_01831.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_01832.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_01833.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_01836.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_01843.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_01844.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_01845.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_01846.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_01849.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_01853.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_01855.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_01856.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_01858.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_01859.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_01860.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_01872.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_01888.jpg,"motorcycle, tuk tuk",0
frame_01891.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_01892.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_01895.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_01897.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_01898.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_01909.jpg,"motorcycle, tuk tuk",0
frame_01910.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_01919.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_01920.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_01921.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_01922.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_01935.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_01936.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_01943.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_01945.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_01946.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_01955.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_01956.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_01960.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_01965.jpg,full-trailer truck,8
frame_01966.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_01976.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_01979.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_01980.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_01988.jpg,"6-wheel truck, fire truck (6 wheel)",6
frame_01991.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02008.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02009.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_02010.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_02032.jpg,semi-trailer truck,9
frame_02033.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_02034.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02046.jpg,"motorcycle, tuk tuk",0
frame_02053.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_02056.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02058.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02059.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02070.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_02071.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02082.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_02083.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_02096.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02099.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_02111.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02112.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02119.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_02120.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02122.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02123.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02133.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_02135.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02144.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02146.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02154.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02157.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_02169.jpg,semi-trailer truck,9
frame_02171.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02181.jpg,"motorcycle, tuk tuk",0
frame_02190.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02191.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02192.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02194.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_02207.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02222.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_02227.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02228.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_02238.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02239.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02248.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02249.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02250.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02251.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_02259.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02260.jpg,"6-wheel truck, fire truck (6 wheel)",6
frame_02261.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_02262.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02269.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_02270.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02272.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_02274.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_02283.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02284.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02287.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02299.jpg,"motorcycle, tuk tuk",0
frame_02304.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_02306.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02307.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02312.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_02320.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_02337.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02338.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02341.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02353.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02354.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02362.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02363.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02386.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02417.jpg,"motorcycle, tuk tuk",0
frame_02419.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02432.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02435.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_02444.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02472.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02473.jpg,"6-wheel truck, fire truck (6 wheel)",6
frame_02475.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02485.jpg,"motorcycle, tuk tuk",0
frame_02497.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02498.jpg,"6-wheel truck, fire truck (6 wheel)",6
frame_02499.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02507.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02508.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02511.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_02512.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_02515.jpg,bus,4
frame_02516.jpg,"6-wheel truck, fire truck (6 wheel)",6
frame_02517.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02519.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02537.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02541.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_02549.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02550.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_02553.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02584.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_02591.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_02592.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02602.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02603.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02604.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_02616.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02617.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02634.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_02643.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02644.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02658.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_02660.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_02668.jpg,"6-wheel truck, fire truck (6 wheel)",6
frame_02677.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02678.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02686.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_02688.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_02716.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_02721.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_02724.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02729.jpg,"6-wheel truck, fire truck (6 wheel)",6
frame_02731.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_02743.jpg,semi-trailer truck,9
frame_02747.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02749.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02754.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_02755.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02756.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02757.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_02760.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_02767.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02768.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02771.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02784.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02786.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02787.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02795.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02796.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_02801.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_02803.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_02818.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_02819.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_02823.jpg,"6-wheel truck, fire truck (6 wheel)",6
frame_02824.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02825.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02826.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02827.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_02839.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02840.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02848.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02849.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02850.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02854.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_02865.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_02871.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_02872.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_02877.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02878.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02881.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02896.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02906.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02908.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02910.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_02919.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02920.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_02923.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02936.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02937.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02946.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02947.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_02951.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_02957.jpg,"6-wheel truck, fire truck (6 wheel)",6
frame_02958.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02960.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02962.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_02973.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_03000.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_03007.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_03009.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_03012.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_03017.jpg,full-trailer truck,8
frame_03018.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_03019.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_03021.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_03022.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_03027.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_03030.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_03031.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_03041.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_03042.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_03077.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_03078.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_03088.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_03090.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_03102.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_03115.jpg,"motorcycle, tuk tuk",0
frame_03116.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_03139.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_03140.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_03152.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_03160.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_03161.jpg,semi-trailer truck,9
frame_03162.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_03168.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_03173.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_03174.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_03175.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_03181.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_03182.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_03183.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_03184.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_03186.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_03201.jpg,"motorcycle, tuk tuk",0
frame_03204.jpg,"6-wheel truck, fire truck (6 wheel)",6
frame_03205.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_03206.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_03207.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_03208.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_03216.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_03217.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_03230.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_03255.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_03258.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_03270.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_03284.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_03299.jpg,"10-wheel truck, 10-wheel fire truck, cement truck, 10-wheel gas truck",7
frame_03300.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_03301.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
